"STORE_CD","L12M_TY_QTY","CITY","PREMISE_TYPE_DSC","STORE_STTS_DSC","CHANNEL_DSC","SUBCHANNEL_DSC","NO_OF_STORES_DSC","FOOD_TYPE_GROUP_DSC","FIPS_COUNTY_DSC","NIELSEN_SIZE_DSC","INDUSTRY_VOL_DSC","PATRON_ETHNICITY_DSC","PATRON_OCCUPATION_DSC","PATRON_AGE_DSC","LATITUDE","LONGITUDE","WEEKLY_VOLUME","SQ_FT","EMPLOYEE_EQV","NBR_OF_CHECKOUT","CHAIN_IND_FLG","FRANCHISE_FLG","GAS_FLG","PHARMACY_FLG","HI_VOL_CIG_FLG","BEER_FLG","WINE_FLG","LIQUOR_FLG","FINE_WINE_FLG","WHITE_POP_PCT","BLACK_POP_PCT","ASIAN_POP_PCT","HISP_POP_PCT","LEAST_ACC_HISP_POP_PCT","BI_CULTURAL_HISP_POP_PCT","MOST_ACC_HISP_POP_PCT","OTHER_POP_PCT","INCOME_POP_L10_PCT","INCOME_POP_1020_PCT","INCOME_POP_2030_PCT","INCOME_POP_3040_PCT","INCOME_POP_4050_PCT","INCOME_POP_5075_PCT","INCOME_POP_75100_PCT","INCOME_POP_G100_PCT","MALE_POP_2124_PCT","MALE_POP_2534_PCT","MALE_POP_3544_PCT","MALE_POP_4554_PCT","MALE_POP_5564_PCT","MALE_POP_6574_PCT","MALE_POP_75_PCT","FEMALE_POP_2124_PCT","FEMALE_POP_2534_PCT","FEMALE_POP_3544_PCT","FEMALE_POP_4554_PCT","FEMALE_POP_5564_PCT","FEMALE_POP_6574_PCT","FEMALE_POP_75_PCT"
"201647164",22,"SALT LAKE CITY","ON PREMISE","OPEN STORE","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","1 STORE","AMERICAN","SALT LAKE","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","GENERAL POPULATION",40.7564,-111.8946,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.7079,0.0258,0.0694,0.1644,0.0405,0.0486,0.0753,0.0202,0.1042,0.1181,0.116,0.1072,0.0907,0.1658,0.109,0.189,0.0262,0.1283,0.0863,0.0652,0.0557,0.0343,0.0188,0.0271,0.1038,0.0762,0.0468,0.0457,0.0347,0.0282
"405617095",63,"SALT LAKE CITY","ON PREMISE","OPEN STORE","BAR/NIGHTCLUB","CASUAL NIGHTCLUB","1 STORE","OTHER","SALT LAKE","MORE THAN 85K HOUSEHOLDS","MID 30% ON/ MID 60% OFF","GENERAL POPULATION","UNKNOWN","GENERAL POPULATION",40.667,-111.8911,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.7483,0.0141,0.0581,0.1574,0.0292,0.0507,0.0775,0.0152,0.0367,0.0594,0.0746,0.0836,0.0822,0.204,0.1561,0.3034,0.0266,0.0831,0.0725,0.0563,0.051,0.032,0.0184,0.0264,0.0808,0.0708,0.056,0.0541,0.0362,0.0261
"101437218",4425.1666,"WEST VALLEY CITY","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","1 STORE","OTHER","SALT LAKE","MORE THAN 85K HOUSEHOLDS","MID 30% ON/ MID 60% OFF","ASIAN(GENERAL)","UNKNOWN","GENERAL POPULATION",40.6966,-112.0623,40,3,0,0,"N","N","N","N","N","Y","N","N","N",0.6426,0.0084,0.0533,0.2753,0.0467,0.0905,0.1381,0.0125,0.0151,0.0547,0.0738,0.0946,0.092,0.2601,0.2073,0.2025,0.0282,0.0753,0.0775,0.0542,0.0438,0.0235,0.0096,0.0284,0.076,0.0746,0.0505,0.0462,0.0256,0.0128
"103971132",202.7497,"PARK CITY","OFF PREMISE","OPEN STORE","EXTENDED MASTER OFF-PREMISE","ETHNIC MARKETS","1 STORE","OTHER","SUMMIT","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","HISPANIC (GENERAL)","UNKNOWN","GENERAL POPULATION",40.7005,-111.5081,0,0,0,0,"N","N","N","N","N","N","N","N","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"103782257",0,"MILFORD","ON PREMISE","OPEN STORE","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","1 STORE","VARIED MENU","BEAVER","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","GENERAL POPULATION",38.3934,-113.0116,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.8604,0.0058,0.0082,0.1,0.0229,0.0264,0.0507,0.0147,0.0393,0.0823,0.1172,0.0921,0.0668,0.1783,0.1841,0.24,0.0299,0.0588,0.0715,0.0555,0.0569,0.0359,0.0194,0.0256,0.0573,0.0679,0.0439,0.0568,0.0371,0.0264
"107293179",,"PARK CITY","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","AMERICAN","SUMMIT","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",40.684,-111.5539,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.8358,0.0043,0.0295,0.114,0.0204,0.0397,0.0539,0.0137,0.0226,0.0257,0.0349,0.0337,0.0398,0.117,0.1044,0.6218,0.0253,0.0616,0.0642,0.0804,0.0792,0.0456,0.0165,0.0218,0.0571,0.0633,0.0847,0.0788,0.0429,0.0142
"102581237",,"SALT LAKE CITY","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","VARIED MENU","SALT LAKE","MORE THAN 85K HOUSEHOLDS","UNKNOWN","","","",40.6524,-111.8661,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.8236,0.0144,0.044,0.0955,0.0213,0.0258,0.0483,0.0157,0.0358,0.0663,0.0788,0.0876,0.0895,0.2098,0.1433,0.289,0.0233,0.0827,0.0709,0.0526,0.0533,0.037,0.0277,0.0237,0.0839,0.0702,0.0554,0.0599,0.0462,0.0414
"103193314",,"HERRIMAN","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","ETHNIC","SALT LAKE","MORE THAN 85K HOUSEHOLDS","UNKNOWN","","","",40.5081,-112.0228,0,0,0,0,"N","N","N","N","N","Y","Y","N","N",0.8821,0.0046,0.0318,0.0676,0.0087,0.0198,0.0391,0.0117,0.0078,0.0169,0.0288,0.037,0.0367,0.2009,0.1856,0.4861,0.0267,0.0648,0.0797,0.057,0.0326,0.0152,0.0059,0.0262,0.0748,0.0811,0.0539,0.0318,0.0169,0.007
"103884831",,"PROVO","ON PREMISE","RECLASSIFIED STORE","DINING","CASUAL DINING","1 STORE","STEAK","UTAH","20K=85K HOUSEHOLDS","UNKNOWN","","","",40.2621,-111.6264,0,0,0,0,"N","N","N","N","N","Y","N","N","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"101672511",,"PROVO","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","ETHNIC","UTAH","20K=85K HOUSEHOLDS","UNKNOWN","","","",40.2399,-111.6589,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.7873,0.0069,0.0424,0.1357,0.0253,0.0542,0.0562,0.0222,0.0793,0.1359,0.1402,0.1232,0.1086,0.1786,0.0998,0.1343,0.1024,0.1023,0.0542,0.0256,0.0214,0.0148,0.0108,0.1175,0.0826,0.0507,0.0264,0.0241,0.0173,0.0152
"101675219",,"PROVO","ON PREMISE","RECLASSIFIED STORE","DINING","CASUAL DINING","1 STORE","MEXICAN","UTAH","20K=85K HOUSEHOLDS","UNKNOWN","","","",40,-112,0,0,0,0,"N","N","N","N","N","Y","N","N","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"101690186",,"SANDY","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","6-10 STORES","ITALIAN","SALT LAKE","MORE THAN 85K HOUSEHOLDS","UNKNOWN","","","",40.5808,-111.8722,0,0,0,0,"Y","N","N","N","N","Y","Y","N","N",0.8425,0.0066,0.0418,0.0905,0.0159,0.0269,0.0477,0.0138,0.023,0.0438,0.0565,0.0657,0.0706,0.1984,0.1679,0.3741,0.0273,0.0757,0.0679,0.0567,0.0555,0.0375,0.0203,0.0263,0.0735,0.0672,0.0599,0.0602,0.0425,0.0273
"103875563",,"MOAB","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","ASIAN","GRAND","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",38.5731,-109.5492,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.8609,0.0043,0.0113,0.0843,0.0151,0.0272,0.042,0.0136,0.0616,0.081,0.0915,0.116,0.1285,0.2155,0.15,0.1558,0.0219,0.0578,0.0656,0.0618,0.073,0.0488,0.0291,0.0184,0.0637,0.0699,0.0611,0.0714,0.0505,0.0362
"102198333",,"PARK CITY","ON PREMISE","OPEN STORE","RECREATION","THEATER","1 STORE","OTHER","SUMMIT","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",40.6423,-111.4949,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"107459026",,"SPRINGDALE","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","ASIAN","WASHINGTON","20K=85K HOUSEHOLDS","UNKNOWN","","","",37.1894,-112.997,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.8845,0.0066,0.0333,0.0464,0.0113,0.0117,0.0234,0.0188,0.0406,0.0811,0.0902,0.1035,0.1126,0.1523,0.2053,0.2144,0.0201,0.0489,0.073,0.0589,0.0918,0.0743,0.0409,0.0147,0.0455,0.0596,0.0583,0.0924,0.0857,0.0449
"107515721",,"HANKSVILLE","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","1 STORE","OTHER","WAYNE","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",38.1262,-110.5193,5,1,0,0,"N","N","N","N","N","Y","N","N","N",0.8149,0.0087,0.0349,0.1188,0.0218,0.0368,0.0602,0.0135,0.0341,0.0576,0.0722,0.0816,0.0822,0.2096,0.1609,0.3018,0.0324,0.0726,0.0681,0.0524,0.0467,0.0307,0.0186,0.032,0.0715,0.0671,0.0522,0.0487,0.0335,0.0237
"100637450",,"ORDERVILLE","OFF PREMISE","RECLASSIFIED STORE","CONVENIENCE STORE","GAS STATION/KIOSK","1 STORE","OTHER","KANE","20K=85K HOUSEHOLDS","UNKNOWN","","","",37.2236,-112.6812,0,0,0,0,"Y","Y","N","N","N","Y","N","N","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"101440481",,"SPRINGDALE","OFF PREMISE","OPEN STORE","LIQUOR","CONVENTIONAL LIQUOR","1 STORE","OTHER","WASHINGTON","20K=85K HOUSEHOLDS","UNKNOWN","","","",37.184,-113.0024,2,1,0,0,"Y","Y","N","N","N","Y","Y","Y","N",0.8845,0.0066,0.0333,0.0464,0.0113,0.0117,0.0234,0.0188,0.0406,0.0811,0.0902,0.1035,0.1126,0.1523,0.2053,0.2144,0.0201,0.0489,0.073,0.0589,0.0918,0.0743,0.0409,0.0147,0.0455,0.0596,0.0583,0.0924,0.0857,0.0449
"107208684",,"SALT LAKE CITY","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","VARIED MENU","SALT LAKE","MORE THAN 85K HOUSEHOLDS","UNKNOWN","","","",40.6795,-111.8426,0,0,0,0,"N","N","N","N","N","Y","Y","N","N",0.8377,0.0133,0.0464,0.0803,0.0187,0.0191,0.0425,0.0159,0.0365,0.0644,0.0781,0.0868,0.0882,0.197,0.1358,0.3131,0.0225,0.0824,0.0711,0.0538,0.0531,0.0352,0.029,0.0228,0.0846,0.0713,0.0558,0.059,0.0431,0.044
"103660294",,"PROVO","ON PREMISE","OPEN STORE","DINING","FINE DINING","1 STORE","AMERICAN","UTAH","20K=85K HOUSEHOLDS","UNKNOWN","","","",40.3929,-111.581,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.8376,0.0045,0.0304,0.1075,0.0187,0.0395,0.0493,0.0153,0.041,0.0699,0.0803,0.0852,0.0846,0.1941,0.1461,0.2987,0.0537,0.0772,0.0603,0.0429,0.0371,0.024,0.0159,0.0551,0.0708,0.0593,0.0438,0.0395,0.0274,0.0208
"102435331",,"SALT LAKE CITY","ON PREMISE","RECLASSIFIED STORE","DINING","CASUAL DINING","1 STORE","OTHER","SALT LAKE","MORE THAN 85K HOUSEHOLDS","UNKNOWN","","","",40.7858,-111.9803,0,0,0,0,"N","N","N","N","N","Y","N","N","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"107452186",,"SANTA CLARA","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","ETHNIC","WASHINGTON","20K=85K HOUSEHOLDS","UNKNOWN","","","",37.1328,-113.6564,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.8606,0.0051,0.0152,0.1,0.0237,0.025,0.0513,0.0096,0.0429,0.0797,0.1,0.1083,0.1086,0.2191,0.1365,0.2048,0.0265,0.0618,0.0568,0.0461,0.0461,0.051,0.0417,0.0264,0.0636,0.0568,0.0502,0.0551,0.0575,0.0474
"102175004",,"SARATOGA SPRINGS","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","ASIAN","UTAH","20K=85K HOUSEHOLDS","UNKNOWN","","","",40.3873,-111.9124,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.8843,0.0036,0.0265,0.0682,0.0086,0.0241,0.0355,0.0138,0.0145,0.0246,0.0353,0.0542,0.0649,0.227,0.1948,0.3846,0.0306,0.0668,0.0771,0.0466,0.0268,0.0155,0.0082,0.0286,0.0745,0.0754,0.0427,0.0272,0.0173,0.0101
"107507211",,"SALT LAKE CITY","ON PREMISE","OPEN STORE","LODGING","RESORT/CONVENTION","1 STORE","OTHER","SALT LAKE","MORE THAN 85K HOUSEHOLDS","UNKNOWN","","","",40.6204,-111.5911,0,0,0,0,"N","N","N","N","N","Y","Y","N","N",0.799,0.01,0.0449,0.1263,0.0226,0.0407,0.063,0.0143,0.0322,0.0527,0.0661,0.0752,0.0759,0.2005,0.1587,0.3386,0.0317,0.0765,0.0697,0.0543,0.0474,0.0293,0.0168,0.0313,0.0747,0.0687,0.0541,0.0495,0.0325,0.0225
"201656576",,"PROVO","ON PREMISE","OPEN STORE","LODGING","FULL SERVICE LODGING","1 STORE","OTHER","UTAH","20K=85K HOUSEHOLDS","UNKNOWN","","","",40.2143,-111.6592,0,0,0,0,"Y","Y","N","N","N","Y","Y","Y","N",0.8374,0.0045,0.0291,0.1096,0.0181,0.0407,0.0508,0.0148,0.036,0.0635,0.0767,0.0846,0.0861,0.2045,0.1561,0.2925,0.0499,0.0756,0.0644,0.0436,0.0349,0.0223,0.0141,0.0511,0.0719,0.0631,0.0437,0.0369,0.0252,0.0183
"101879299",,"PARK CITY","ON PREMISE","OPEN STORE","RECREATION","PRIVATE CLUB","1 STORE","OTHER","SUMMIT","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",40.7325,-111.458,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"105597361",,"OGDEN","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","PIZZA","WEBER","MORE THAN 85K HOUSEHOLDS","UNKNOWN","","","",41.1861,-111.9483,0,0,0,0,"N","N","N","N","N","Y","N","Y","N",0.7616,0.0147,0.0221,0.1794,0.042,0.0537,0.0837,0.0165,0.0539,0.0754,0.0889,0.0994,0.1017,0.2169,0.1475,0.2165,0.0278,0.0818,0.0697,0.0511,0.0495,0.033,0.0226,0.0284,0.0787,0.0648,0.0516,0.0517,0.036,0.0319
"105621439",,"SALT LAKE CITY","ON PREMISE","OPEN STORE","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","1 STORE","AMERICAN","SALT LAKE","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","GENERAL POPULATION",40.7467,-111.8885,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.7229,0.0277,0.0637,0.1536,0.0374,0.0432,0.073,0.02,0.1058,0.1152,0.1165,0.1063,0.0872,0.1691,0.1141,0.1858,0.0249,0.1219,0.0861,0.0651,0.0535,0.0324,0.0159,0.026,0.1036,0.0786,0.0512,0.0469,0.0319,0.0247
"200112003",,"SALT LAKE CITY","OFF PREMISE","OPEN STORE","MASS MERCHANDISER","GENERAL MERCHANDISE","501+ STORES","OTHER","SALT LAKE","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","GENERAL POPULATION",40.7649,-111.8803,50,20,0,0,"Y","N","N","N","N","Y","N","N","N",0.7787,0.0174,0.0717,0.1065,0.0249,0.0305,0.0511,0.0177,0.0803,0.0906,0.0996,0.0978,0.0844,0.1643,0.1162,0.2668,0.0296,0.1198,0.0805,0.0587,0.0514,0.0341,0.0196,0.0311,0.1041,0.0753,0.0497,0.0489,0.0357,0.0292
"101447294",,"DUCHESNE","OFF PREMISE","OPEN STORE","LIQUOR","CONVENTIONAL LIQUOR","1 STORE","OTHER","DUCHESNE","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",40.1635,-110.3989,5,2,0,0,"Y","Y","N","N","N","Y","Y","Y","N",0.9319,0.001,0.0039,0.0461,0.0073,0.0144,0.0244,0.0089,0.0254,0.0672,0.0842,0.0889,0.0885,0.1795,0.173,0.2933,0.028,0.0617,0.0599,0.0505,0.0521,0.0341,0.0254,0.0251,0.0633,0.06,0.048,0.0465,0.0343,0.0289
"102177859",,"OREM","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","ASIAN","UTAH","20K=85K HOUSEHOLDS","UNKNOWN","","","",40.2688,-111.6824,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.7905,0.0071,0.0414,0.1357,0.0247,0.0512,0.0598,0.0196,0.0553,0.0959,0.1113,0.11,0.102,0.1932,0.1251,0.2073,0.0717,0.0932,0.0587,0.0326,0.0303,0.0218,0.0168,0.0752,0.0802,0.0554,0.0344,0.0344,0.0258,0.0232
"107364270",,"ESCALANTE","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","VARIED MENU","GARFIELD","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",37.9081,-111.4242,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.9338,0,0.003,0.0459,0.0166,0.0121,0.0172,0.0041,0.0901,0.0737,0.1054,0.1361,0.1331,0.1975,0.1372,0.1269,0.0233,0.0561,0.0513,0.0634,0.1099,0.0674,0.0385,0.0209,0.0409,0.0449,0.0674,0.0962,0.0601,0.0433
"102168742",,"MIDVALE","ON PREMISE","OPEN STORE","CATERER","BANQUET HALL","1 STORE","OTHER","SALT LAKE","MORE THAN 85K HOUSEHOLDS","UNKNOWN","","","",40.6285,-111.8658,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"202256716",,"BEAVER","OFF PREMISE","OPEN STORE","LIQUOR","CONVENTIONAL LIQUOR","1 STORE","OTHER","BEAVER","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",38.2838,-112.6412,6,1,0,0,"Y","Y","N","N","N","Y","Y","Y","N",0.8601,0.0009,0.0248,0.0916,0.0242,0.0242,0.0432,0.0125,0.067,0.0744,0.0983,0.0848,0.0657,0.2036,0.1409,0.2653,0.0294,0.0518,0.056,0.0554,0.0574,0.0461,0.0334,0.026,0.0503,0.0554,0.0484,0.0591,0.0464,0.0351
"101692240",,"PROVO","ON PREMISE","RECLASSIFIED STORE","DINING","CASUAL DINING","1 STORE","MEXICAN","UTAH","20K=85K HOUSEHOLDS","UNKNOWN","","","",40.2166,-111.6592,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"107393893",,"SALT LAKE CITY","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","ASIAN","SALT LAKE","MORE THAN 85K HOUSEHOLDS","UNKNOWN","","","",40.7381,-111.8879,0,0,0,0,"N","N","N","N","N","Y","Y","N","N",0.7144,0.0244,0.0662,0.1663,0.0389,0.0495,0.078,0.0185,0.0833,0.0993,0.1062,0.1032,0.0905,0.1787,0.125,0.2137,0.025,0.11,0.0825,0.0608,0.051,0.0309,0.0167,0.0256,0.098,0.0769,0.0528,0.0486,0.0325,0.0259
"102374451",,"LOGAN","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","ASIAN","CACHE","20K=85K HOUSEHOLDS","UNKNOWN","","","",41.7403,-111.8349,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.8205,0.0076,0.0473,0.1065,0.0216,0.0361,0.0487,0.0117,0.0552,0.1175,0.1389,0.1241,0.0953,0.2118,0.1081,0.1491,0.0621,0.0934,0.0607,0.0366,0.0311,0.0204,0.0153,0.0718,0.0798,0.0585,0.0364,0.0336,0.0232,0.0222
"101657119",,"SANDY","ON PREMISE","RECLASSIFIED STORE","RECREATION","GOLF/COUNTRY CLUB","1 STORE","OTHER","SALT LAKE","MORE THAN 85K HOUSEHOLDS","UNKNOWN","","","",40.5884,-111.8534,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"101688792",,"OGDEN","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","AMERICAN","WEBER","MORE THAN 85K HOUSEHOLDS","UNKNOWN","","","",41.2227,-111.975,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.6794,0.0167,0.0201,0.2598,0.0627,0.0775,0.1196,0.0161,0.0739,0.0987,0.1115,0.1137,0.1118,0.2139,0.1286,0.148,0.0268,0.0829,0.0735,0.054,0.0503,0.03,0.0182,0.027,0.0807,0.0677,0.0517,0.0495,0.0321,0.0258
"101693237",,"SANDY","ON PREMISE","OPEN STORE","DINING","FINE DINING","6-10 STORES","STEAK","SALT LAKE","MORE THAN 85K HOUSEHOLDS","UNKNOWN","","","",40.5808,-111.8721,0,0,0,0,"Y","N","N","N","N","Y","Y","Y","N",0.8477,0.0071,0.0411,0.0864,0.0149,0.0249,0.0466,0.0135,0.0208,0.041,0.0534,0.0636,0.0687,0.1928,0.1636,0.3962,0.0278,0.0746,0.0657,0.0571,0.0573,0.0376,0.0202,0.027,0.0724,0.0656,0.0606,0.0618,0.0421,0.0271
"100687688",,"GRANTSVILLE","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","1 STORE","OTHER","TOOELE","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",40.5997,-112.4635,60,2,0,0,"Y","Y","N","N","N","Y","N","N","N",0.9235,0.0006,0.0051,0.0428,0.0068,0.0107,0.0253,0.0165,0.0654,0.0735,0.0627,0.0624,0.0595,0.2448,0.1923,0.2394,0.0296,0.0561,0.0655,0.0562,0.0543,0.0394,0.0223,0.0288,0.0621,0.0632,0.0591,0.0549,0.0384,0.0305
"102146984",,"MIDVALE","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","ASIAN","SALT LAKE","MORE THAN 85K HOUSEHOLDS","UNKNOWN","","","",40.61,-111.8905,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.7974,0.01,0.0419,0.1292,0.0243,0.0384,0.0664,0.0153,0.0276,0.0592,0.0711,0.0817,0.0868,0.2175,0.1603,0.2958,0.025,0.083,0.0729,0.0546,0.0512,0.034,0.0205,0.0249,0.0813,0.0712,0.0565,0.0563,0.0411,0.0291
"105545926",24,"PROVO","ON PREMISE","OPEN STORE","LODGING","FULL SERVICE LODGING","501+ STORES","VARIED MENU","UTAH","20K=85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","GENERAL POPULATION",40.235,-111.6607,0,0,0,0,"Y","N","N","N","N","Y","Y","Y","N",0.8388,0.0046,0.0296,0.1077,0.0178,0.0398,0.0501,0.0148,0.0355,0.0625,0.0754,0.0832,0.0847,0.2034,0.156,0.2993,0.0493,0.0754,0.0644,0.044,0.0354,0.0226,0.0142,0.0504,0.0718,0.0632,0.0442,0.0374,0.0254,0.0184
"100645172",109,"PRICE","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","1 STORE","OTHER","CARBON","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","GENERAL POPULATION",39.5864,-110.813,60,3,0,0,"N","N","N","N","N","Y","N","N","N",0.8568,0.0056,0.0038,0.1171,0.0252,0.0372,0.0548,0.008,0.0506,0.1098,0.0981,0.0983,0.0978,0.2191,0.1448,0.1815,0.0259,0.06,0.0591,0.0519,0.0634,0.0493,0.0299,0.0239,0.0598,0.0615,0.0523,0.0644,0.0484,0.0366
"105599467",24,"CLEARFIELD","ON PREMISE","OPEN STORE","RECREATION","PRIVATE CLUB","1 STORE","OTHER","DAVIS","MORE THAN 85K HOUSEHOLDS","TOP 50% ON/ TOP 20% OFF","GENERAL POPULATION","OTHER","GENERAL POPULATION",41.1096,-112.0249,0,0,0,0,"Y","Y","N","N","N","Y","Y","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"103941890",151,"DRAPER","ON PREMISE","OPEN STORE","RECREATION","BILLIARD/BOWLING/ARCADE","1 STORE","OTHER","SALT LAKE","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","GENERAL POPULATION",40.531,-111.8908,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"107387710",,"OGDEN","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","AMERICAN","WEBER","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","OTHER","GENERAL POPULATION",41.2206,-111.9752,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.6801,0.0168,0.0203,0.2589,0.0626,0.0774,0.1189,0.0162,0.0738,0.0986,0.1112,0.1133,0.1113,0.2135,0.1287,0.1496,0.0269,0.0829,0.0735,0.054,0.0501,0.03,0.0182,0.027,0.0806,0.0675,0.0517,0.0495,0.0321,0.026
"105545533",,"SALT LAKE CITY","ON PREMISE","RECLASSIFIED STORE","LODGING","FULL SERVICE LODGING","1 STORE","OTHER","SALT LAKE","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","GENERAL POPULATION",40.7714,-111.938,0,0,0,0,"Y","Y","N","N","N","Y","Y","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"101975814",,"FILLMORE","ON PREMISE","RECLASSIFIED STORE","RECREATION","STADIUM/ARENA/CONVENTION","1 STORE","OTHER","MILLARD","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","GENERAL POPULATION",0,0,0,0,0,0,"N","N","N","N","N","Y","N","N","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"101672504",46,"WASHINGTON","ON PREMISE","OPEN STORE","RECREATION","GOLF/COUNTRY CLUB","1 STORE","OTHER","WASHINGTON","20K=85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","GENERAL POPULATION",37.1583,-113.4471,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
