"STORE_CD","L12M_TY_QTY","CITY","PREMISE_TYPE_DSC","STORE_STTS_DSC","CHANNEL_DSC","SUBCHANNEL_DSC","NO_OF_STORES_DSC","FOOD_TYPE_GROUP_DSC","FIPS_COUNTY_DSC","NIELSEN_SIZE_DSC","INDUSTRY_VOL_DSC","PATRON_ETHNICITY_DSC","PATRON_OCCUPATION_DSC","PATRON_AGE_DSC","LATITUDE","LONGITUDE","WEEKLY_VOLUME","SQ_FT","EMPLOYEE_EQV","NBR_OF_CHECKOUT","CHAIN_IND_FLG","FRANCHISE_FLG","GAS_FLG","PHARMACY_FLG","HI_VOL_CIG_FLG","BEER_FLG","WINE_FLG","LIQUOR_FLG","FINE_WINE_FLG","WHITE_POP_PCT","BLACK_POP_PCT","ASIAN_POP_PCT","HISP_POP_PCT","LEAST_ACC_HISP_POP_PCT","BI_CULTURAL_HISP_POP_PCT","MOST_ACC_HISP_POP_PCT","OTHER_POP_PCT","INCOME_POP_L10_PCT","INCOME_POP_1020_PCT","INCOME_POP_2030_PCT","INCOME_POP_3040_PCT","INCOME_POP_4050_PCT","INCOME_POP_5075_PCT","INCOME_POP_75100_PCT","INCOME_POP_G100_PCT","MALE_POP_2124_PCT","MALE_POP_2534_PCT","MALE_POP_3544_PCT","MALE_POP_4554_PCT","MALE_POP_5564_PCT","MALE_POP_6574_PCT","MALE_POP_75_PCT","FEMALE_POP_2124_PCT","FEMALE_POP_2534_PCT","FEMALE_POP_3544_PCT","FEMALE_POP_4554_PCT","FEMALE_POP_5564_PCT","FEMALE_POP_6574_PCT","FEMALE_POP_75_PCT"
"100446980",4,"JEWELL","OFF PREMISE","OPEN STORE","EXTENDED MASTER OFF-PREMISE","SMALL GROCERY","1 STORE","OTHER","JEWELL","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","OTHER","GENERAL POPULATION",39.6694,-98.1543,0,0,0,0,"N","N","N","N","N","N","N","N","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"200537180",82,"LEAWOOD","OFF PREMISE","OPEN STORE","GROCERY","SUPERMARKET-CONVENTIONAL","26-50 STORES","OTHER","JOHNSON","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","OTHER","GENERAL POPULATION",38.9159,-94.6395,375,42,104,12,"Y","N","N","N","N","Y","N","N","N",0.8606,0.0598,0.0368,0.0291,0.0059,0.0087,0.0145,0.0117,0.0211,0.0384,0.0548,0.0725,0.0636,0.1495,0.1145,0.4857,0.0249,0.054,0.0497,0.0573,0.0759,0.0563,0.0423,0.0243,0.0533,0.0501,0.0656,0.0894,0.0628,0.0617
"103919035",222.7499,"MCLOUTH","OFF PREMISE","OPEN STORE","LIQUOR","CONVENTIONAL LIQUOR","1 STORE","OTHER","JEFFERSON","URBAN ALL OTHER COUNTIES","MID 30% ON/ MID 60% OFF","UNKNOWN","BLUE COLLAR","UNKNOWN",39.1958,-95.2085,8,1,0,0,"N","N","N","N","N","Y","Y","Y","N",0.9502,0.0047,0.0043,0.0187,0.0029,0.006,0.0098,0.0151,0.0305,0.0678,0.0785,0.0768,0.0789,0.252,0.1701,0.2454,0.0256,0.0492,0.055,0.0719,0.0823,0.0505,0.0301,0.021,0.0522,0.0525,0.0709,0.0796,0.0531,0.0358
"100517773",39,"CHANUTE","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","501+ STORES","OTHER","NEOSHO","URBAN ALL OTHER COUNTIES","MID 30% ON/ MID 60% OFF","GENERAL POPULATION","BLUE COLLAR","GENERAL POPULATION",37.6883,-95.4562,80,2,0,0,"Y","N","N","N","N","Y","N","N","N",0.8959,0.015,0.0116,0.0602,0.0104,0.0193,0.0305,0.0085,0.0696,0.1052,0.1153,0.0915,0.0991,0.2307,0.1109,0.1776,0.0237,0.059,0.0638,0.0579,0.0593,0.0367,0.0264,0.0235,0.0624,0.0639,0.0567,0.0546,0.0442,0.0365
"200484517",43,"GRANTVILLE","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","501+ STORES","OTHER","JEFFERSON","URBAN ALL OTHER COUNTIES","MID 30% ON/ MID 60% OFF","UNKNOWN","BLUE COLLAR","UNKNOWN",39.088,-95.5734,80,2,0,0,"Y","N","N","N","N","Y","N","N","N",0.9262,0.0024,0.0036,0.0366,0.0074,0.0117,0.0176,0.0128,0.0108,0.085,0.1057,0.0915,0.0943,0.2095,0.2156,0.1876,0.0246,0.0533,0.0508,0.0717,0.0873,0.0577,0.0353,0.0198,0.0438,0.0499,0.0764,0.0854,0.0568,0.039
"101787232",210.6112,"WICHITA","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","101-200 STORES","PIZZA","SEDGWICK","MORE THAN 85K HOUSEHOLDS","TOP 50% ON/ TOP 20% OFF","GENERAL POPULATION","WHITE COLLAR","YOUNG ADULT (21-28)",37.6899,-97.3287,0,0,0,0,"Y","N","N","N","N","Y","Y","Y","N",0.5922,0.1421,0.0381,0.1924,0.0458,0.0616,0.085,0.0237,0.0968,0.13,0.1324,0.126,0.1099,0.1839,0.0996,0.1214,0.0245,0.0803,0.0658,0.0564,0.0565,0.0347,0.0211,0.0243,0.0797,0.0631,0.0544,0.0582,0.0386,0.032
"101738251",268.6375,"TOPEKA","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","MEXICAN","SHAWNEE","20K=85K HOUSEHOLDS","TOP 50% ON/ TOP 20% OFF","GENERAL POPULATION","OTHER","UNKNOWN",39.0291,-95.7447,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.8141,0.0702,0.0227,0.0666,0.0123,0.0199,0.0343,0.0185,0.0478,0.0782,0.0993,0.106,0.0931,0.207,0.1338,0.2349,0.021,0.0686,0.0615,0.0539,0.0593,0.0451,0.0338,0.0222,0.0718,0.0624,0.0585,0.0726,0.0575,0.0542
"101930124",0,"AURORA","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","AMERICAN","CLOUD","URBAN ALL OTHER COUNTIES","MID 30% ON/ MID 60% OFF","GENERAL POPULATION","OTHER","GENERAL POPULATION",39.4519,-97.5304,0,0,0,0,"N","N","N","N","N","Y","N","N","N",0.9698,0.0002,0.0056,0.0102,0.0022,0.0041,0.004,0.0123,0.0321,0.0711,0.1029,0.1282,0.1229,0.2357,0.1109,0.1962,0.0211,0.0446,0.0662,0.0587,0.0856,0.0591,0.0421,0.0214,0.0444,0.0492,0.0621,0.0785,0.0614,0.0419
"101622631",,"HOLTON","ON PREMISE","OPEN STORE","DINING","FAST CASUAL","26-50 STORES","PIZZA","JACKSON","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","UNKNOWN","UNKNOWN","UNKNOWN",39.4691,-95.7477,0,0,0,0,"Y","Y","N","N","N","Y","N","N","N",0.9082,0.0068,0.0062,0.0424,0.0063,0.0118,0.0243,0.0133,0.0448,0.0938,0.1011,0.1077,0.0866,0.2107,0.1604,0.1949,0.024,0.0534,0.0521,0.0578,0.0629,0.0467,0.0368,0.0208,0.0555,0.0566,0.0647,0.0652,0.0585,0.0542
"101734077",,"MANHATTAN","ON PREMISE","OPEN STORE","DINING","FINE DINING","1 STORE","AMERICAN","RILEY","URBAN ALL OTHER COUNTIES","UNKNOWN","","","",39.1795,-96.5622,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.7988,0.0512,0.0556,0.0697,0.0121,0.0211,0.0365,0.0202,0.0833,0.0876,0.1018,0.0996,0.0917,0.1811,0.1189,0.236,0.0911,0.1045,0.0591,0.0391,0.0415,0.0283,0.0159,0.0758,0.0834,0.0559,0.0401,0.0457,0.0304,0.0223
